shot_num,team,distant_to_goal,play_pattern,duration,angle_to_goal,players_between_goal,within_1,within_5,within_10,goal
574,Barcelona,28.452240685049745,Regular Play,1.1639,0.41822432957922917,1,0,2,3,0
575,Getafe,25.715753926338614,From Free Kick,1.075862,0.3060860394151472,5,0,2,4,0
576,Getafe,14.989329538041387,Regular Play,1.173604,1.3129317789939001,1,0,2,3,0
577,Barcelona,16.861791126686388,From Free Kick,1.6401,0.15264932839526513,1,1,2,7,0
578,Getafe,38.89318706406046,From Throw In,0.504,0.7188299996216244,2,0,1,1,0
579,Getafe,7.602631123499282,From Corner,0.529054,0.08800737352774102,2,0,4,10,0
580,Getafe,32.09517097633225,From Throw In,0.0956,0.098719586025084,3,0,2,3,0
581,Getafe,13.000000000000004,From Throw In,1.159556,0.35031421223540177,2,0,1,2,1
582,Barcelona,25.581243128511172,From Free Kick,1.3104,0.6000502134017537,6,0,0,7,0
583,Málaga,36.279470778940535,From Kick Off,1.782561,0.6642235306857681,1,0,0,2,0
584,Málaga,17.083617883809037,From Keeper,0.3781,1.333184012929426,1,0,1,1,0
585,Barcelona,36.0455267682413,From Free Kick,0.6666,0.5602724872345247,2,0,1,3,0
586,Barcelona,16.30490723677998,From Free Kick,0.383453,0.12435499454676131,1,0,1,4,0
587,Barcelona,12.559060474414474,Regular Play,0.9457,0.6129973971664877,1,0,2,3,1
588,Málaga,24.232416305436807,From Corner,0.6063,0.06347394017680683,3,0,1,2,0
589,Barcelona,8.100617260431449,From Free Kick,0.7419,0.4487233440107213,1,0,3,6,1
590,Barcelona,12.317873193047575,From Corner,1.8278,0.43707579145683884,3,0,3,9,0
591,Barcelona,12.36931687685298,Regular Play,0.5953,0.08314123188844123,2,0,0,6,0
592,Barcelona,22.23015969353347,Regular Play,0.5685,1.160823283428543,1,0,1,1,0
593,Barcelona,21.9184853491294,From Free Kick,0.7277,0.6740953645211145,3,0,2,9,0
594,Barcelona,25.628109567426154,Regular Play,1.0058,0.7148085735785746,2,0,4,5,0
595,Barcelona,17.773013250431113,Regular Play,0.0407,0.48088728019533583,2,0,2,4,0
596,Barcelona,15.580115532305916,Regular Play,0.3339,0.5895924273273556,1,0,2,8,0
597,Barcelona,15.560205654167946,Regular Play,0.2845,0.41071696311467176,1,0,4,8,0
598,Real Sociedad,11.574109036984229,Regular Play,1.219902,0.6045985900934769,1,0,4,5,1
599,Barcelona,15.868522300453815,From Corner,0.5054,0.7892295622740362,2,0,0,4,0
600,Real Sociedad,29.024300163828244,From Corner,0.135,0.14239881070856944,8,0,1,1,0
601,Barcelona,26.392802049043603,From Free Kick,0.5611,0.21136980543024478,7,0,1,1,0
602,Barcelona,24.312959507225777,From Throw In,0.3601,0.425338834046396,2,0,3,7,0
603,Barcelona,13.41640786499874,Regular Play,0.3434,0.1206236685801028,3,0,2,10,0
604,Barcelona,22.555043781824057,From Keeper,1.461345,0.17278794820992785,2,0,1,4,0
605,Barcelona,15.300326793895609,From Throw In,1.6391,0.26182239927543444,2,1,2,6,0
606,Real Sociedad,12.756174975281585,Regular Play,0.2058,0.5880026035475674,1,0,2,5,0
607,Barcelona,26.56557923328607,From Free Kick,0.8295,0.4075471172721732,2,0,0,5,0
608,Barcelona,29.552834043455118,From Free Kick,1.378169,0.4329129536028349,2,0,1,1,0
609,Barcelona,11.643023662262301,From Corner,0.5603,0.25307565216460237,2,0,2,9,0
610,Barcelona,23.920702330826323,From Throw In,0.1134,0.2626933453127091,3,0,2,7,0
611,Real Sociedad,25.201785651020845,From Corner,0.259,0.16900717916633018,5,0,1,2,0
612,Barcelona,14.500000000000005,Regular Play,0.6956,0.376909270324821,4,0,0,7,0
613,Barcelona,18.672439583514517,From Throw In,0.5931,0.20188991161134157,1,0,3,6,0
614,Barcelona,20.873428084528907,From Throw In,0.0317,0.14615839244646187,3,0,4,8,0
615,Japan Women's,22.036787424667875,Regular Play,2.419678,0.9882821423420881,1,0,1,3,0
616,Japan Women's,25.303161857759985,From Free Kick,1.262281,0.14134365122955697,4,0,2,9,0
617,Japan Women's,34.099999999999994,Regular Play,1.640502,0.11676843489819103,2,0,3,6,0
618,Japan Women's,11.482595525402784,Regular Play,0.4958,1.0500679353878253,1,0,2,3,0
619,Japan Women's,12.209013064126031,Regular Play,0.995619,0.7168781478387527,2,0,3,7,0
620,Argentina Women's,15.02065244921138,Regular Play,0.0735,0.38477377652812617,2,1,3,5,0
621,Japan Women's,22.318154045529838,From Throw In,0.0995,0.5284337728808916,2,0,2,9,0
622,Argentina Women's,16.313184851524237,From Counter,0.701942,0.9969973134713415,1,0,1,6,0
623,Argentina Women's,26.685201891685217,From Throw In,0.041434,0.4006679465678615,1,0,2,4,0
624,Argentina Women's,36.877364330982225,Regular Play,2.01056,0.2815711849561586,1,0,1,6,0
625,Argentina Women's,14.577379737113251,From Free Kick,2.482189,0.6132073488745093,1,2,6,9,0
626,Japan Women's,27.790825824361537,Regular Play,1.3007,0.06241880999595745,2,0,2,3,0
627,Japan Women's,11.985407794480754,Regular Play,0.6059,1.33500576651119,1,0,1,2,0
628,Atlético Madrid,7.746612162745724,Regular Play,0.636049,0.14888994760949703,1,1,1,4,0
629,Atlético Madrid,9.960923651951164,From Corner,0.5262,0.2849573502501539,3,0,3,10,0
630,Barcelona,22.784424504472344,Regular Play,0.8602,0.24949840636135504,2,0,2,6,0
631,Atlético Madrid,20.18142710513803,Regular Play,0.7596,0.32324980364814226,3,0,1,5,0
632,Atlético Madrid,12.742448744256347,Regular Play,0.4938,0.7714455805002206,3,0,2,6,0
633,Atlético Madrid,28.57218927558755,Regular Play,0.8353,0.14853299599160383,1,0,2,6,0
634,Atlético Madrid,23.840302011509834,From Corner,0.2234,0.3704226852855755,5,0,2,2,0
635,Atlético Madrid,22.27128195681605,From Throw In,1.719824,0.29283928207635906,3,0,2,4,0
636,Atlético Madrid,27.917915394957415,From Throw In,0.3253,0.17732904949089165,3,0,3,5,0
637,Barcelona,18.780042598460742,Regular Play,0.8003,0.3272957840645994,1,0,2,5,0
638,Barcelona,5.703507692639682,Regular Play,0.08,0.6350267353903138,2,0,3,8,0
639,Barcelona,24.750959577357804,From Keeper,1.17,0.4089078289509255,1,0,1,2,0
640,Barcelona,24.981593223811807,From Free Kick,0.9808,0.3597756950578168,7,0,1,2,0
641,Barcelona,18.84807682497076,From Corner,1.173467,0.34577550580358996,1,0,3,7,0
642,Barcelona,8.563293758829014,From Corner,0.5845,0.27829965900511106,2,1,6,10,0
643,Barcelona,17.836199146679203,From Free Kick,1.721003,0.48656623149057754,1,0,2,3,0
644,Atlético Madrid,14.140014144264496,Regular Play,0.3243,0.7095943260363091,1,0,0,3,0
645,Atlético Madrid,30.329523570277193,From Throw In,1.1593,0.5563300302827883,2,0,1,4,0
646,Atlético Madrid,7.121797525905947,From Free Kick,1.019861,0.34877100358390684,2,1,3,7,0
647,Barcelona,22.912005586591498,From Throw In,0.205,0.9056936403254024,2,1,4,8,0
648,Atlético Madrid,22.228360263411243,Regular Play,0.1307,1.0984532847823119,1,0,1,4,0
649,Barcelona,15.352198539622915,From Free Kick,0.144,0.16283118446041692,2,0,3,8,0
650,Barcelona,23.640008460235375,From Free Kick,0.2468,0.49488744243107424,2,0,0,6,0
651,Barcelona,10.84066418629412,From Free Kick,0.8196,1.0882830317724201,1,0,2,8,1
652,Atlético Madrid,6.981403870282823,From Free Kick,0.6833,0.3356385503276095,2,2,7,10,1
653,Barcelona,22.720035211240326,From Free Kick,0.0336,0.7686399558152108,4,0,2,4,0
654,Barcelona,11.461239025515523,From Free Kick,0.1504,0.7649928327109103,2,0,2,8,0
655,Barcelona,6.185466837676841,From Free Kick,0.4306,0.9736196687022196,1,0,5,11,1
656,France,23.22154172315008,From Free Kick,0.787707,0.5031953235893651,1,0,2,6,0
657,Hungary,33.92889623904675,From Throw In,1.600651,0.07654631040286226,1,0,2,7,0
658,France,9.330058949438635,Regular Play,1.151946,0.10191836748087375,1,0,2,5,0
659,France,8.657944328765339,Regular Play,1.016667,0.3356385503276095,1,0,1,4,0
660,France,29.276953393411684,From Free Kick,0.236476,0.3591551377641241,6,0,1,6,0
661,France,14.106027080648895,Regular Play,1.04023,0.5792768215221415,1,0,1,4,0
662,France,14.566399692442875,Regular Play,1.107385,0.9465890778356955,1,1,4,8,0
663,France,20.208166665979377,From Throw In,0.585724,1.2924966677897856,1,0,2,3,0
664,Hungary,27.93510336476312,Regular Play,0.261446,0.6537693103000926,1,0,2,4,0
665,Hungary,13.12440474840669,From Goal Kick,0.695883,0.3245516675187348,1,1,2,4,1
666,France,22.42431715794262,From Free Kick,0.511578,0.8256694192660481,3,0,1,1,0
667,France,38.1241393345476,From Corner,0.48346,0.8319965304097692,3,0,0,3,0
668,France,28.10160137785745,Regular Play,1.028612,0.1309194516753804,1,0,3,5,0
669,Hungary,27.122868579853424,From Free Kick,1.696015,0.6093957357092434,2,0,1,5,0
670,France,21.875328568960974,From Throw In,0.811186,0.8569092526963161,2,0,3,4,0
671,France,9.213576938409972,From Counter,0.611208,0.3635268769744384,3,0,3,7,1
672,France,11.844407963254223,From Free Kick,0.538883,1.0360521344902796,1,0,1,6,0
673,France,26.75761573832765,Regular Play,1.068595,0.2538045592820643,4,0,1,3,0
674,Hungary,20.593688353473738,From Goal Kick,0.148747,0.5496076031137421,1,0,2,6,0
675,France,13.85929291125633,Regular Play,0.280113,0.5343954767544139,1,1,2,5,0
676,France,27.76256472302225,Regular Play,0.890944,0.24838580496829007,2,0,0,3,0
677,France,6.879680225126745,Regular Play,0.741139,0.925220532181642,2,1,5,9,0
678,Mexico,15.0,Regular Play,0.653,1.0584068664841588,3,0,1,4,0
679,Brazil,24.186773244895647,Regular Play,0.733,0.28379410920832787,1,0,0,7,0
680,Mexico,13.341664064126334,From Corner,1.973,0.49394136891958124,5,0,4,12,0
681,Mexico,20.12461179749811,Regular Play,0.493,1.1824776086224307,1,0,2,2,0
682,Mexico,15.033296378372908,Regular Play,0.373,0.3217505543966422,2,0,3,8,0
683,Brazil,10.770329614269007,From Goal Kick,0.253,0.982793723247329,1,0,2,7,0
684,Brazil,11.313708498984761,From Free Kick,0.6,0.982793723247329,3,0,1,7,0
685,Brazil,20.591260281974,From Free Kick,0.8,0.3217505543966422,5,0,0,2,0
686,Mexico,23.600847442411894,Regular Play,1.133,0.4844779290370232,1,0,1,2,0
687,Brazil,13.45362404707371,Regular Play,0.653,0.5880026035475675,2,0,4,8,0
688,Brazil,9.433981132056603,Regular Play,0.52,0.6747409422235526,1,0,3,8,0
689,Brazil,21.93171219946131,From Throw In,0.413,0.24497866312686414,1,0,3,8,0
690,Brazil,28.460498941515414,Regular Play,0.52,0.18311081726248413,1,0,0,2,0
691,Brazil,32.69556544854363,From Free Kick,1.44,0.2914567944778671,4,0,0,0,0
692,Brazil,19.697715603592208,Regular Play,0.293,0.5880026035475675,2,0,2,5,0
693,Brazil,15.811388300841896,From Corner,0.36,0.3671738338182192,1,0,2,4,0
694,Mexico,25.96150997149434,Regular Play,1.173,0.11942892601833845,1,0,0,3,0
695,Brazil,3.1622776601683795,Regular Play,0.68,1.4288992721907328,0,0,2,5,1
696,Mexico,28.861739379323623,Regular Play,0.28,0.10673567264913565,1,0,0,1,0
697,Mexico,26.92582403567252,From Corner,0.813,0.6640461628266846,3,0,1,2,0
698,Brazil,25.238858928247925,From Free Kick,1.16,0.7086262721276703,2,0,1,4,0
699,Brazil,13.341664064126334,Regular Play,0.44,0.49394136891958124,1,0,0,6,0
700,Mexico,29.017236257093817,Regular Play,0.493,0.1707352114752828,1,0,0,3,0
701,Mexico,25.612496949731394,From Counter,1.24,0.7853981633974483,1,0,1,3,0
702,Brazil,19.79898987322333,Regular Play,0.52,0.9097531579442097,2,0,1,4,0
703,Brazil,16.0,Regular Play,1.0,0.24497866312686414,2,0,2,7,0
704,Mexico,27.018512172212592,From Goal Kick,0.533,0.18311081726248413,4,0,0,1,0
705,Brazil,27.459060435491963,Regular Play,1.04,0.690446457054692,2,0,1,4,0
706,Mexico,15.556349186104045,From Corner,1.693,0.5667292175235064,3,0,3,8,0
707,Brazil,10.63014581273465,From Counter,0.32,0.35877067027057225,1,0,1,3,0
708,Brazil,3.1622776601683795,From Counter,0.333,1.4288992721907328,0,0,1,3,1
709,Mexico,21.02379604162864,Regular Play,0.973,1.1978086049948355,1,0,1,2,0
710,Mexico,19.209372712298546,From Counter,0.533,0.8176450458327023,1,0,3,6,0
711,Chicago Red Stars,22.847319317591726,From Counter,0.917,0.23374318086890142,1,0,0,3,0
712,North Carolina Courage,7.211102550927978,From Throw In,1.79,0.4636476090008061,1,0,1,4,0
713,North Carolina Courage,16.1245154965971,Regular Play,0.711,0.12435499454676144,1,0,2,2,0
714,Chicago Red Stars,26.92582403567252,Regular Play,0.276,0.41012734054149097,2,0,2,5,0
715,Chicago Red Stars,20.024984394500787,Regular Play,0.33,0.24497866312686414,2,0,1,5,0
716,Chicago Red Stars,29.427877939124322,From Corner,0.69,0.034469100999508014,5,0,0,0,0
717,Chicago Red Stars,35.22782990761707,From Throw In,1.407,0.2247111684146427,1,0,0,1,0
718,Chicago Red Stars,15.811388300841896,From Counter,0.881,0.7853981633974483,1,0,1,1,0
719,Chicago Red Stars,32.38826948140329,From Throw In,0.409,0.2741674511196588,2,0,1,1,0
720,Chicago Red Stars,36.49657518178932,From Throw In,1.687,0.05549850524571683,2,0,2,4,0
721,North Carolina Courage,26.68332812825267,From Goal Kick,0.332,0.07677189126977804,3,0,1,4,0
722,Chicago Red Stars,20.024984394500787,Regular Play,0.982,0.14888994760949725,2,0,0,4,0
723,Chicago Red Stars,19.4164878389476,From Counter,0.114,0.7531512809621944,1,0,2,2,0
724,Chicago Red Stars,12.649110640673518,From Corner,1.131,0.0,3,0,2,6,0
725,North Carolina Courage,6.082762530298219,Regular Play,1.935,0.4636476090008061,1,0,2,3,0
726,North Carolina Courage,19.026297590440446,Regular Play,2.251,0.15660187698201536,1,0,1,6,1
727,North Carolina Courage,14.142135623730951,From Throw In,2.585,0.14189705460416394,1,0,2,4,0
728,North Carolina Courage,24.331050121192877,From Free Kick,0.526,0.0,5,0,1,2,0
729,North Carolina Courage,25.45584412271571,From Free Kick,0.211,0.6610431688506869,2,0,1,3,0
730,North Carolina Courage,14.422205101855956,From Corner,0.36,0.7853981633974483,6,0,2,8,0
731,North Carolina Courage,21.540659228538015,From Throw In,0.371,0.5404195002705842,3,0,2,6,0
732,North Carolina Courage,31.25699921617557,Regular Play,1.875,0.25255427577805956,5,0,1,4,0
733,Chicago Red Stars,15.297058540778355,From Throw In,0.344,0.43662715981354133,0,0,3,5,0
734,Chicago Red Stars,24.08318915758459,From Counter,0.879,0.08314123188844123,1,0,2,2,0
735,Chicago Red Stars,23.021728866442675,Regular Play,1.74,0.1297025371559121,1,0,2,5,0
736,North Carolina Courage,12.649110640673518,Regular Play,0.187,0.5880026035475675,2,0,3,8,0
737,North Carolina Courage,14.560219778561036,Regular Play,0.572,0.0,2,0,1,6,0
738,North Carolina Courage,17.26267650163207,Regular Play,1.822,0.058755822715722696,2,0,2,5,1
739,North Carolina Courage,14.7648230602334,Regular Play,2.163,0.22679884805388587,1,0,2,3,1
740,North Carolina Courage,10.816653826391969,Regular Play,0.57,0.21866894587394195,1,0,1,2,0
741,Chicago Red Stars,16.278820596099706,From Free Kick,1.864,0.9685089806599324,1,0,3,5,0
742,Chicago Red Stars,11.40175425099138,From Free Kick,1.593,0.3217505543966422,1,0,5,8,0
743,North Carolina Courage,9.055385138137417,From Free Kick,1.163,0.507098504392337,1,0,1,4,0
744,North Carolina Courage,36.40054944640259,Regular Play,1.223,0.3805063771123649,4,0,1,2,0
745,North Carolina Courage,8.54400374531753,Regular Play,1.088,0.7188299996216245,1,0,2,3,1
746,Germany,9.297311439335566,From Free Kick,0.692259,0.11315098159048455,1,0,7,12,0
747,France,5.000999900019995,From Corner,0.324732,0.662426293833151,1,0,6,13,0
748,France,19.803535037967336,Regular Play,0.607676,0.5960281134216037,2,0,3,5,0
749,Germany,8.981091247727084,Regular Play,0.592925,0.5132522728662612,1,0,1,6,0
750,Germany,26.321094202179363,From Free Kick,0.419922,0.14189705460416396,6,0,0,3,0
751,Germany,30.27358584641073,From Free Kick,0.88852,0.350946686852079,2,0,0,1,0
752,Germany,12.252754792290586,Regular Play,0.608463,0.05925259366343261,3,0,3,8,0
753,Germany,15.370100845472683,Regular Play,0.273546,0.7536627898689905,1,0,4,6,0
754,France,14.566056432679371,From Free Kick,0.569181,0.7547329324704992,1,0,1,3,0
755,Germany,12.445079348883233,Regular Play,0.697805,0.9685089806599325,1,0,1,4,0
756,Germany,18.042172818150263,Regular Play,0.562447,0.7160650297092395,2,0,3,5,0
757,France,21.06015194627047,Regular Play,0.083521,0.47783105499211487,2,0,2,5,0
758,Germany,10.636728820459794,From Corner,2.460501,0.2156417099144696,3,1,6,12,0
759,Germany,29.331893904076495,From Free Kick,0.620476,0.8162253988591066,3,0,1,3,0
760,Barcelona,20.41568024827976,From Free Kick,0.091252,0.23109066719589688,2,0,3,7,0
761,Málaga,22.314345161801185,Regular Play,0.9296,0.3570661264668621,2,0,3,7,0
762,Málaga,7.424957912338631,From Corner,0.4298,0.8213538837180479,1,0,6,12,0
763,Málaga,6.010823570859488,From Corner,0.1373,1.102341062527399,2,2,6,11,0
764,Barcelona,8.809086218218093,From Free Kick,0.923697,0.38831871817246627,2,0,5,12,0
765,Barcelona,24.101867147588376,From Throw In,0.751109,0.1765652398136636,2,0,3,8,0
766,Barcelona,15.646085772486359,Regular Play,0.992552,0.7541583299671799,1,0,5,7,0
767,Barcelona,30.45472048796377,Regular Play,1.370439,0.5025709168569866,2,0,0,2,0
768,Málaga,9.202173656261872,Regular Play,1.3348,0.9827937232473294,1,0,1,2,0
769,Barcelona,13.02459212413195,From Goal Kick,1.024461,0.35370314608112163,1,0,3,5,1
770,Barcelona,25.501764644824092,Regular Play,0.759818,0.16705585882763258,1,0,0,2,0
771,Barcelona,10.907336980216579,Regular Play,0.4094,0.383665924260606,2,0,1,6,0
772,Barcelona,6.020797289396148,Regular Play,0.312,0.6435011087932844,2,0,3,8,1
773,Barcelona,16.423458831805196,Regular Play,1.024344,0.39215839212736814,2,0,3,6,1
774,Barcelona,26.276224995230955,From Free Kick,1.105596,0.007692155975648942,6,0,1,3,0
775,Barcelona,12.559060474414474,Regular Play,0.876368,0.025418253259075468,1,1,3,7,0
776,Barcelona,11.601724009818538,From Counter,1.046692,0.6711438354360089,1,0,2,4,1
777,Málaga,24.505101509685687,From Throw In,0.8462,0.791977015850465,2,0,2,3,0
778,Málaga,27.141481168130817,Regular Play,1.0216,0.09199055840469897,2,0,1,5,0
779,Málaga,12.146192819151196,Regular Play,0.8636,1.270911074470217,1,0,1,2,1
780,Málaga,11.7038455218787,From Throw In,1.0336,0.3062878693370569,1,0,1,1,0
781,Barcelona,11.557248807566623,Regular Play,0.6358,0.4775839889069625,1,0,0,4,0
782,Barcelona,12.983451005029444,Regular Play,0.231813,1.0272089384942396,1,0,2,5,0
783,Málaga,11.73413822996815,Regular Play,0.8902,0.04461323504630278,1,0,2,2,0
784,Saudi Arabia,25.495097567963924,From Throw In,0.44,0.722979353401491,2,0,2,6,0
785,Russia,15.0,Regular Play,0.2,1.0584068664841588,3,0,2,8,0
786,Russia,19.1049731745428,Regular Play,0.56,0.6556956262415362,2,0,4,8,0
787,Russia,16.64331697709324,From Throw In,0.16,0.7483780475235183,1,0,2,4,0
788,Russia,10.63014581273465,From Corner,1.12,0.9420000403794636,1,0,2,7,1
789,Saudi Arabia,20.248456731316587,From Corner,0.48,0.3906070436976868,3,0,3,6,0
790,Saudi Arabia,28.0178514522438,From Free Kick,1.72,0.10673567264913565,2,0,1,4,0
791,Saudi Arabia,10.198039027185569,From Free Kick,1.775,0.5404195002705842,2,0,6,14,0
792,Russia,11.661903789690601,From Throw In,0.693,0.19739555984988075,1,0,2,6,1
793,Russia,25.079872407968907,Regular Play,1.573,0.5467888408892474,1,0,0,4,0
794,Russia,20.0,From Throw In,0.12,0.7853981633974483,2,0,2,2,0
795,Russia,13.038404810405298,Regular Play,1.453,0.22679884805388587,1,0,2,3,0
796,Russia,22.627416997969522,Regular Play,0.613,0.8960553845713439,2,0,2,4,0
797,Russia,5.830951894845301,From Throw In,1.093,0.19739555984988075,1,0,1,3,1
798,Saudi Arabia,27.459060435491963,Regular Play,1.12,0.44610554894340365,2,0,1,1,0
799,Russia,10.198039027185569,From Free Kick,1.413,0.5404195002705842,2,0,5,10,0
800,Saudi Arabia,23.345235059857504,From Throw In,0.44,0.9197196053504169,3,0,0,4,0
801,Russia,34.058772731852805,Regular Play,1.813,0.058755822715722696,1,0,1,3,0
802,Russia,23.345235059857504,From Free Kick,1.373,0.6823165548747481,1,0,2,5,1
803,Russia,24.186773244895647,From Free Kick,1.293,0.6510767214444798,3,0,0,7,1
804,Real Valladolid,14.177799547179388,Regular Play,0.754581,0.9235846598918462,1,0,1,3,0
805,Barcelona,22.24679752234015,From Counter,0.629582,0.2104302033464736,1,0,1,2,0
806,Barcelona,30.91957308890276,From Corner,1.159876,0.3067302248514715,4,0,0,2,0
807,Real Valladolid,26.483579818445996,From Corner,0.1223,0.6076532529944266,2,0,3,4,0
808,Real Valladolid,17.101169550647693,From Corner,0.2529,0.21866894587394187,1,0,2,4,0
809,Real Valladolid,12.757742747053655,From Corner,0.439124,0.08047101126546083,1,0,3,6,1
810,Real Valladolid,24.08754865070334,From Free Kick,1.206392,0.2849184261133165,5,0,0,0,0
811,Barcelona,28.66810073932349,Regular Play,0.630899,0.3427754932208464,1,0,1,4,0
812,Barcelona,23.52806834400139,From Free Kick,0.743903,0.20703592727323494,5,0,1,9,0
813,Barcelona,18.009997223764362,From Free Kick,0.8289,0.2502005477776408,2,1,1,6,0
814,Barcelona,26.721714016881474,From Keeper,0.595867,0.46206533184025844,2,0,1,3,0
815,Barcelona,28.654144551879398,From Free Kick,1.2607,0.44522423307287423,1,0,1,3,0
816,Barcelona,12.587692401707313,Regular Play,0.243802,1.050870181505328,1,0,1,3,0
817,Barcelona,21.973848092675976,From Throw In,1.308559,0.8054527809816951,1,0,2,7,0
818,Barcelona,13.717871555019025,Regular Play,0.491234,0.531273413841814,1,0,1,3,0
819,Real Valladolid,26.76751762864835,From Free Kick,1.034358,0.2174789424689868,5,0,0,7,0
820,Barcelona,28.13698633471609,From Throw In,0.123,0.5998810945127857,2,0,2,4,0
821,Barcelona,25.204959829366913,From Free Kick,1.09904,0.020158559284127638,7,0,0,2,0
822,Real Valladolid,10.632027088001614,Regular Play,0.896577,0.09772690735871871,2,0,1,3,0
823,Switzerland,11.704699910719626,Regular Play,1.173,0.628796286415433,1,0,2,5,0
824,Brazil,6.4031242374328485,From Goal Kick,1.333,0.0,1,0,3,7,0
825,Brazil,29.427877939124322,From Free Kick,0.56,0.034469100999508014,4,0,0,2,0
826,Brazil,28.319604517012593,Regular Play,1.093,0.6202494859828215,3,0,0,3,1
827,Switzerland,17.72004514666935,Regular Play,2.173,1.3370531459259951,1,0,1,1,0
828,Brazil,5.656854249492381,From Corner,1.4,1.1071487177940904,1,0,5,7,0
829,Switzerland,20.518284528683193,From Throw In,0.533,0.5880026035475675,1,0,2,4,0
830,Brazil,8.94427190999916,From Corner,0.54,0.7853981633974483,2,0,5,8,0
831,Switzerland,36.235341863986875,From Kick Off,1.961,0.38588266939807375,2,0,0,3,0
832,Switzerland,4.123105625617661,From Corner,0.453,0.8960553845713439,1,0,7,11,1
833,Brazil,24.041630560342615,From Keeper,0.427,0.1297025371559121,3,0,0,1,0
834,Brazil,16.492422502470642,From Keeper,0.28,0.0,7,0,2,7,0
835,Brazil,10.770329614269007,From Keeper,0.187,0.982793723247329,1,0,3,6,0
836,Brazil,10.44030650891055,From Corner,1.88,0.6107259643892086,1,0,2,7,0
837,Brazil,31.25699921617557,Regular Play,1.68,0.0,1,0,1,5,0
838,Brazil,26.019223662515376,From Free Kick,0.587,0.18998828791871572,2,0,1,3,0
839,Brazil,21.95449840010015,From Corner,0.733,0.668289418830584,5,0,1,7,0
840,Brazil,26.248809496813376,From Corner,1.52,0.8097835725701669,3,0,2,3,0
841,Brazil,14.422205101855956,Regular Play,0.84,0.3217505543966422,1,0,1,3,0
842,Switzerland,20.09975124224178,Regular Play,0.893,0.2914567944778671,1,0,3,5,0
843,Brazil,30.463092423455635,Regular Play,1.173,0.5191461142465229,3,0,1,2,0
844,Brazil,30.610455730027933,Regular Play,1.053,0.5585993153435624,2,0,1,4,0
845,Brazil,15.231546211727817,Regular Play,0.533,1.2490457723982544,2,0,1,2,0
846,Brazil,11.180339887498949,From Free Kick,0.653,0.17985349979247828,1,0,2,6,0
847,Brazil,23.706539182259394,From Free Kick,2.133,0.6202494859828215,2,0,3,4,0
848,Brazil,8.0,From Free Kick,0.6,0.4636476090008061,1,0,3,10,0
849,Brazil,15.0,From Corner,0.893,0.260602391747341,5,0,3,12,0
850,Brazil,9.433981132056603,From Free Kick,0.413,0.6747409422235526,2,0,3,10,0
851,Italy Women's,32.85909310982273,From Free Kick,1.404034,0.5752760179561179,1,0,0,5,0
852,Italy Women's,10.200000000000003,From Free Kick,0.577597,0.37372681996555335,1,0,2,5,0
853,Italy Women's,28.362298919516373,From Free Kick,1.50869,0.5244936568556737,3,0,1,2,0
854,Netherlands Women's,23.464441182350793,From Goal Kick,0.442289,0.4690142837749502,2,0,1,2,0
855,Netherlands Women's,24.44994887520218,Regular Play,1.07707,0.2533642108061387,1,0,3,4,0
856,Italy Women's,15.117208737065189,From Free Kick,1.278298,0.3193864926068787,2,0,2,2,0
857,Netherlands Women's,20.37081245311536,From Goal Kick,0.989325,0.5280744484263599,1,0,2,3,0
858,Netherlands Women's,20.496341136895627,From Free Kick,0.722796,0.14914330458406103,6,0,1,2,0
859,Netherlands Women's,14.199295757184586,Regular Play,0.420037,0.4376311755404329,1,0,2,4,0
860,Netherlands Women's,32.3736003558455,Regular Play,0.6756,0.006230448974880906,4,0,0,1,0
861,Netherlands Women's,7.955501241279523,From Throw In,2.095827,0.25412474955563397,1,0,1,5,0
862,Netherlands Women's,17.622996340009838,Regular Play,0.940193,0.22266094063636496,1,0,1,3,0
863,Netherlands Women's,13.207573584879247,Regular Play,0.2613,0.7763893981070312,1,0,2,3,0
864,Netherlands Women's,23.84491560060551,Regular Play,0.2132,0.4618839423991132,1,0,2,4,0
865,Netherlands Women's,22.690967365892536,From Free Kick,0.627388,0.5606869949828056,0,0,2,4,0
866,Netherlands Women's,22.138202275704327,From Corner,1.194499,0.27896322891435144,4,0,1,5,0
867,Netherlands Women's,11.164676439557034,From Corner,1.152541,0.7905794641816873,3,0,3,6,0
868,Netherlands Women's,19.091883092036785,From Throw In,1.244973,0.9137213910832431,1,0,1,3,0
869,Netherlands Women's,33.455193916640205,From Free Kick,1.267121,0.2802996563384511,3,0,1,1,0
870,Netherlands Women's,12.615070352558483,From Free Kick,0.930874,0.18196468595918575,1,1,4,8,1
871,Netherlands Women's,11.183022847155414,From Throw In,3.190465,0.1973955598498806,2,1,1,4,0
872,Netherlands Women's,8.02309167341369,From Free Kick,0.885199,0.12102721980920472,2,2,7,12,1
873,Netherlands Women's,20.106217943710845,From Counter,0.587,0.6712468963446411,1,0,2,2,0
874,Italy Women's,11.80720119249266,From Free Kick,0.1249,1.2142949415850983,0,0,1,3,0
875,Netherlands Women's,16.9729196074217,From Counter,1.346397,0.568847858421359,2,0,2,3,0
876,Italy Women's,19.988246546408213,From Free Kick,0.0964,0.06209622936198528,2,0,3,5,0
877,Reading WFC,24.758836806279895,From Free Kick,1.143058,0.6889243882148613,1,0,2,5,0
878,Everton LFC,36.345563690772494,Regular Play,1.4801,0.027770636593421036,1,0,1,5,0
